1 ,佛諾 ,♣18,火,★,,平衡型,妖精族,無,初期,1,960,1020,53.00,最大,5,1380,1566,84.13,加蛋上限,-,+270,+300,+17.00,限界値,5,1650,1866,101.13,三圍總合,3617.13,,,,大降臨慶典(?,
354 ,尤金親王 ,♣72,火,★★★★,,平衡型,軸心國,防傷害牆壁,初期,1,3348,6019,136.40,最大,40,6472,10232,213.53,加蛋上限,-,+1400,+1280,+33.32,限界値,40,7872,11512,246.85,三圍總合,19630.85,,,,赤色鋼鐵,
355 ,格奈森瑙 ,♣90,火,★★★★★,,平衡型,軸心國,防傷害牆壁,初期,1,6138,8778,201.80,最大,70,11215,17994,247.70,加蛋上限,-,+2460,+2240,+39.10,限界値,70,13675,20234,286.80,三圍總合,34195.80,,,,
356 ,克虜伯IVD ,♣90,水,★★★★★,,速度型,軸心國,無視重力,初期,1,7526,4839,264.97,最大,70,14111,9930,325.07,加蛋上限,-,+2460,+1960,+48.96,限界値,70,16571,11890,374.03,三圍總合,28835.03,,,,冰雪天才,
357 ,虎式Ⅰ型 ,♣極,水,★★★★★★,,速度型,軸心國,無視重力,初期,1,12802,8059,315.53,最大,99,22127,15110,360.53,加蛋上限,-,+3900,+4310,+48.96,限界値,99,26027,19420,409.49,三圍總合,45856.49,,,,
358 ,飛燕 ,♣72,木,★★★★,,平衡型,軸心國,飛行/對機械族傷害提升,初期,1,3384,5861,139.33,最大,40,6542,9963,218.13,加蛋上限,-,+1400,+1280,+33.32,限界値,40,7942,11243,251.45,三圍總合,19436.45,,,,戰慄之木,
359 ,斯圖卡 ,♣90,木,★★★★★,,平衡型,軸心國,飛行/對機械族傷害提升L,初期,1,6204,8547,206.17,最大,70,11336,17521,253.00,加蛋上限,-,+2460,+2240,+39.10,限界値,70,13796,19761,292.10,三圍總合,33849.10,,,,
360 ,伊４００ ,♣90,光,★★★★★,,平衡型,軸心國,對神族傷害提升L,初期,1,7538,6812,181.97,最大,70,14135,13963,223.30,加蛋上限,-,+2460,+1960,+48.96,限界値,70,16595,15923,272.26,三圍總合,32790.26,,,,和國公主,
361 ,紀伊 ,♣極,光,★★★★★★,,平衡型,軸心國,對神族傷害提升L,初期,1,12925,12217,248.00,最大,99,22356,22192,254.50,加蛋上限,-,+3900,+4310,+48.96,限界値,99,26256,26502,303.46,三圍總合,53061.46,,,,
362 ,U型潛艇VII型 ,♣72,闇,★★★★,,速度型,軸心國,對魔王族傷害提升,初期,1,3533,3795,186.60,最大,40,6624,7779,241.70,加蛋上限,-,+1400,+1280,+33.32,限界値,40,8024,9059,275.02,三圍總合,17358.02,,,,闇之女主角,
363 ,U型潛艇XXI型 ,♣90,闇,★★★★★,,速度型,軸心國,對魔王族傷害提升L,初期,1,6182,6642,230.13,最大,70,11591,13615,282.37,加蛋上限,-,+2460,+2240,+39.10,限界値,70,14051,15855,321.47,三圍總合,30227.47,,,,
364 ,阿波羅X ,♣90,木,★★★★★,,平衡型,太空族,無視重力,初期,1,6600,7315,227.83,最大,70,12060,14995,279.67,加蛋上限,-,+2460,+2800,+48.96,限界値,70,14520,17795,328.63,三圍總合,32643.63,,,,
365 ,太陽機神阿波羅X ,♣極,木,★★★★★★,,平衡型,太空族,無視重力,初期,1,11540,12217,280.00,最大,99,19961,22192,287.33,加蛋上限,-,+3900,+2640,+76.16,限界値,99,23861,24832,363.49,三圍總合,49056.49,,,,
366 ,寶貝偶像F II,♣72,木,★★★★,,力量型,神,無視重力,初期,1,3610,6714,101.43,最大,40,6802,13764,131.33,加蛋上限,-,+1400,+1280,+33.32,限界値,40,8202,15044,164.65,三圍總合,23410.65,,,,
367 ,風花姬寶貝偶像F II,♣90,木,★★★★★,,力量型,神,無視重力,初期,1,6365,11750,125.13,最大,70,11651,24362,144.93,加蛋上限,-,+2460,+2240,+39.10,限界値,70,14111,26602,184.03,三圍總合,40897.03,,,,
368 ,織田信長X ,♣90,水,★★★★★,,平衡型,武士,無視重力,初期,1,6057,7887,195.67,最大,70,11358,16168,240.10,加蛋上限,-,+2460,+1960,+48.96,限界値,70,13818,18128,289.06,三圍總合,32235.06,,,,
369 ,第六天魔王 信長X,♣極,水,★★★★★★,,平衡型,武士,無視重力,初期,1,10386,14146,266.67,最大,99,17964,25696,273.67,加蛋上限,-,+3900,+4310,+76.16,限界値,99,21864,30006,349.83,三圍總合,52219.83,,,,
370 ,朱雀S ,♣72,光,★★★★,,力量型,亞人族,對礦物族傷害提升,初期,1,3648,5914,118.33,最大,40,6873,12122,153.20,加蛋上限,-,+1400,+1280,+33.32,限界値,40,8273,13402,186.52,三圍總合,21861.52,,,,
371 ,鳳凰女帝 朱雀S,♣90,光,★★★★★,,力量型,亞人族,無視重力,初期,1,6432,10349,145.97,最大,70,11774,21456,169.10,加蛋上限,-,+2460,+2240,+39.10,限界値,70,14234,23696,208.20,三圍總合,38138.20,,,,
372 ,朱鬼S ,♣72,光,★★★★,,力量型,魔族,無,初期,1,3572,6776,101.43,最大,40,7171,13890,131.33,加蛋上限,-,+1400,+1280,+33.32,限界値,40,8571,15170,164.65,三圍總合,23905.65,,,,
373 ,朱天童子S ,♣90,光,★★★★★,,力量型,魔族,防傷害牆壁,初期,1,6298,11858,125.13,最大,70,12285,24586,144.93,加蛋上限,-,+2460,+2240,+39.10,限界値,70,14745,26826,184.03,三圍總合,41755.03,,,,
374 ,蘭斯洛特X ,♣90,火,★★★★★,,平衡型,聖騎士,無視重力,初期,1,5940,7700,238.70,最大,70,10854,15785,292.97,加蛋上限,-,+2460,+2800,+48.96,限界値,70,13314,18585,341.93,三圍總合,32240.93,,,,
375 ,湖之騎士蘭斯洛特X ,♣極,火,★★★★★★,,平衡型,聖騎士,無視重力,初期,1,10386,12860,293.33,最大,99,17964,23360,301.03,加蛋上限,-,+3900,+2640,+76.16,限界値,99,21864,26000,377.19,三圍總合,48241.19,,,,
376 ,白虎S ,♣72,水,★★★★,,速度型,亞人族,無,初期,1,3533,4719,219.20,最大,40,6624,9685,284.00,加蛋上限,-,+1400,+960,+58.48,限界値,40,8024,10645,342.48,三圍總合,19011.48,,,,
377 ,翠綠虎姬 白虎S,♣90,水,★★★★★,,速度型,亞人族,防傷害牆壁,初期,1,6182,5786,270.47,最大,70,11591,11872,331.87,加蛋上限,-,+2460,+1680,+68.34,限界値,70,14051,13552,400.21,三圍總合,28003.21,,,,
378 ,木靈S ,♣72,水,★★★★,,炮擊型,妖精族,無,初期,1,3249,3978,119.03,最大,40,6091,8153,154.20,加蛋上限,-,+1400,+1280,+33.32,限界値,40,7491,9433,187.52,三圍總合,17111.52,,,,
379 ,大山彥S ,♣90,水,★★★★★,,炮擊型,妖精族,防傷害牆壁,初期,1,5685,6961,146.80,最大,70,10659,14270,180.13,加蛋上限,-,+2460,+2240,+39.10,限界値,70,13119,16510,219.23,三圍總合,29848.23,,,,
380 ,天照 ,♣72,火,★★★★,,炮擊型,神,破盾,初期,1,5529,3168,115.20,最大,40,10367,6494,149.20,加蛋上限,-,+1400,+1250,+29.75,限界値,40,11767,7744,178.95,三圍總合,19689.95,,,,
381 ,炎天神 天照,♣90,火,★★★★★,,炮擊型,神,破盾,初期,1,9676,5544,142.07,最大,70,18143,11365,174.33,加蛋上限,-,+2460,+2200,+34.85,限界値,70,20603,13565,209.18,三圍總合,34377.18,,,,
382 ,炎光神 天照大神,♣90,火,★★★★★,,炮擊型,神,破盾,初期,1,9772,5599,143.47,最大,70,18324,11477,176.03,加蛋上限,-,+2760,+2225,+34.85,限界値,70,21084,13702,210.88,三圍總合,34996.88,,,,
383 ,奧丁 ,♣90,水,★★★★★,,力量型,神,無視重力,初期,1,6566,9917,143.37,最大,70,12019,20562,166.07,加蛋上限,-,+2460,+4000,+33.15,限界値,70,14479,24562,199.22,三圍總合,39240.22,,,,
384 ,主神 奧丁,♣極,水,★★★★★★,,力量型,神,無視重力,初期,1,11858,19798,138.97,最大,99,20501,28762,158.97,加蛋上限,-,+3900,+5650,+33.15,限界値,99,24401,34412,192.12,三圍總合,59005.12,,,,
385 ,蒼紅神 閃焰奧丁,♣極,水,★★★★★★,,力量型,神,無視重力,初期,1,12095,20193,140.33,最大,99,20910,29337,160.53,加蛋上限,-,+4200,+5775,+33.15,限界値,99,25110,35112,193.68,三圍總合,60415.68,,,,
386 ,瓦爾基里 ,♣90,木,★★★★★,,平衡型,神,防傷害牆壁,初期,1,6528,7528,191.73,最大,70,12241,15433,235.30,加蛋上限,-,+2460,+3000,+46.75,限界値,70,14701,18433,282.05,三圍總合,33416.05,,,,
387 ,戰場女神 瓦爾基里,♣極,木,★★★★★★,,平衡型,神,防傷害牆壁,初期,1,11193,13503,261.33,最大,99,19362,24528,268.17,加蛋上限,-,+3900,+4800,+54.40,限界値,99,23262,29328,322.57,三圍總合,52912.57,,,,
388 ,碧朱神 閃焰瓦爾基里,♣極,木,★★★★★★,,平衡型,神,防傷害牆壁/聚能:無視黑洞,初期,1,11304,11243,263.93,最大,99,19554,20423,270.83,加蛋上限,-,+4200,+4925,+54.40,限界値,99,23754,25348,325.23,三圍總合,49427.23,,,,
389 ,宙斯 ,♣90,光,★★★★★,,平衡型,神,防傷害牆壁,初期,1,7403,5736,215.23,最大,70,13882,11758,264.10,加蛋上限,-,+2460,+2275,+52.75,限界値,70,16342,14033,316.85,三圍總合,30691.85,,,,
390 ,天空神 宙斯,♣極,光,★★★★★★,,平衡型,神,防傷害牆壁,初期,1,12694,10288,293.33,最大,99,21957,18688,301.03,加蛋上限,-,+3900,+3650,+61.20,限界値,99,25857,22338,362.23,三圍總合,48557.23,,,,
391 ,光緋神 閃焰宙斯	,♣極,光,★★★★★★,,平衡型,神,防傷害牆壁,初期,1,12947,10390,299.20,最大,99,22395,18874,307.03,加蛋上限,-,+4200,+3675,+62.91,限界値,99,26595,22549,369.94,三圍總合,49513.94,,,,
392 ,天邪神 黑炎宙斯	,♣極,光,★★★★★★,,平衡型,神,防傷害牆壁,初期,1,13074,10493,293.33,最大,99,22615,19061,301.03,加蛋上限,-,+4200,+3675,+62.90,限界値,99,26815,22736,363.93,三圍總合,49914.93,,,,
393 ,濕婆 ,♣72,闇,★★★★,,速度型,神,防傷害牆壁,初期,1,3686,4633,214.70,最大,40,6911,9509,278.20,加蛋上限,-,+1400,+1850,+56.10,限界値,40,8311,11359,334.30,三圍總合,20004.30,,,,
394 ,黑天神 濕婆,♣90,闇,★★★★★,,速度型,神,防傷害牆壁,初期,1,6451,5680,264.93,最大,70,12095,11656,325.07,加蛋上限,-,+2460,+2250,+65.45,限界値,70,14555,13906,390.52,三圍總合,28851.52,,,,
395 ,破壞神 濕婆,♣90,闇,★★★★★,,速度型,神,防傷害牆壁,初期,1,6515,5736,267.57,最大,70,12216,11772,328.30,加蛋上限,-,+2760,+2275,+66.30,限界値,70,14976,14047,394.60,三圍總合,29417.60,,,,
396 ,火龍 ,♣90,火,★★★★★,,平衡型,龍族,對神族傷害提升L,初期,1,6393,6094,234.80,最大,70,11989,12493,288.13,加蛋上限,-,+2460,+2425,+57.80,限界値,70,14449,14918,345.93,三圍總合,29712.93,,,,灼熱の業火,
397 ,煉獄火龍 ,♣極,火,★★★★★★,,平衡型,龍族,對神族傷害提升L,初期,1,10963,10931,320.00,最大,99,18962,19856,328.40,加蛋上限,-,+3900,+3875,+66.30,限界値,99,22862,23731,394.70,三圍總合,46987.70,,,,
398 ,死火神龍 迪亞馬特,♣極,火,★★★★★★,,平衡型,龍族,對神族傷害提升L,初期,1,11182,11149,323.20,最大,99,19341,20252,331.67,加蛋上限,-,+4200,+3950,+67.15,限界値,99,23541,24202,398.82,三圍總合,48141.82,,,,
399 ,水龍 ,♣72,水,★★★★,,速度型,龍族,無視重力,初期,1,3479,3702,231.63,最大,40,6442,7590,300.10,加蛋上限,-,+1400,+1475,+60.35,限界値,40,7842,9065,360.45,三圍總合,17267.45,,,,怒濤海王,
400 ,蒼海神 水龍,♣90,水,★★★★★,,速度型,龍族,無視重力,初期,1,6113,6485,272.73,最大,70,11247,13105,331.97,加蛋上限,-,+2460,+2550,+67.15,限界値,70,13707,15655,399.12,三圍總合,29761.12,,,,
401 ,多利亞德 ,♣72,木,★★★★,,力量型,龍族,對妖精族傷害提升,初期,1,3610,6468,105.67,最大,40,6802,13259,136.80,加蛋上限,-,+1400,+2575,+27.20,限界値,40,8202,15834,164.00,三圍總合,24200.00,,,,樹海的怪植物,
402 ,精靈木神 多利亞德,♣90,木,★★★★★,,力量型,龍族,對妖精族傷害提升,初期,1,6365,11319,130.33,最大,70,11651,23468,150.97,加蛋上限,-,+2460,+4575,+30.60,限界値,70,14111,28043,181.57,三圍總合,42335.57,,,,
403 ,雷鳥 ,♣72,光,★★★★,,平衡型,龍族,飛行/對魔族﹑魔人族傷害提升,初期,1,3600,4752,161.33,最大,40,6960,8078,252.57,加蛋上限,-,+1400,+1575,+50.15,限界値,40,8360,9653,302.72,三圍總合,18315.72,,,,雷天巨鳥,
404 ,精靈鳥神 雷鳥,♣90,光,★★★★★,,平衡型,龍族,飛行/對魔族﹑魔人族傷害提升L,初期,1,6600,6930,238.70,最大,70,12060,14206,292.97,加蛋上限,-,+2460,+2750,+58.65,限界値,70,14520,16956,351.62,三圍總合,31827.62,,,,
405 ,黑龍 ,♣90,闇,★★★★★,,速度型,龍族,對魔王族傷害提升L,初期,1,6681,5365,271.77,最大,70,12527,11008,333.47,加蛋上限,-,+2460,+2125,+67.15,限界値,70,14987,13133,400.62,三圍總合,28520.62,,,,常闇之邪神,
406 ,邪惡魔龍 ,♣極,闇,★★★★★★,,速度型,龍族,對魔王族傷害提升L,初期,1,11363,8935,323.63,最大,99,19642,16753,369.83,加蛋上限,-,+3900,+3275,+74.80,限界値,99,23542,20028,444.63,三圍總合,44014.63,,,,
407 ,暗黒神龍 尼德霍格,♣極,闇,★★★★★★,,速度型,龍族,對魔王族傷害提升L,初期,1,11533,9113,328.47,最大,99,19936,17087,375.37,加蛋上限,-,+4200,+3325,+75.65,限界値,99,24136,20412,451.02,三圍總合,44999.02,,,,
408 ,億經龜 ,♣極,闇,★★★★★★,,平衡型,妖精族,合成時經驗值極大提升,初期,1,999,999,33.30,最大,1,999,999,33.30,加蛋上限,-,+0,+0,+0.00,限界値,1,999,999,33.30,三圍總合,2031.30,,,,
409 ,林・茲 ,♣90,火,★★★★★,,力量型,聖騎士,無視黑洞,初期,1,5628,10349,156.40,最大,70,10302,21456,181.17,加蛋上限,-,+2460,+1960,+48.96,限界値,70,12762,23416,230.13,三圍總合,36408.13,,,,
410 ,武鬥家　林‧茲 ,♣極,火,★★★★★★,,力量型,聖騎士,無視黑洞,初期,1,10164,20659,151.60,最大,99,17572,30013,173.43,加蛋上限,-,+3900,+4310,+48.96,限界値,99,21472,34323,222.39,三圍總合,56017.39,,,,
411 ,列奧尼達斯 ,♣72,水,★★★★,,力量型,聖騎士,對魔族傷害提升,初期,1,4370,6160,89.83,最大,40,8234,12628,116.27,加蛋上限,-,+1400,+1280,+33.32,限界値,40,9634,13908,149.59,三圍總合,23691.59,,,,
412 ,重戰士 列奧尼達斯,♣90,水,★★★★★,,力量型,聖騎士,對魔族傷害提升L,初期,1,7705,10780,110.80,最大,70,14104,22351,128.33,加蛋上限,-,+2460,+2240,+39.10,限界値,70,16564,24591,167.43,三圍總合,41322.43,,,,
413 ,迪爾.洛緹 ,♣72,木,★★★★,,炮擊型,聖騎士,無視重力,初期,1,3698,2992,138.23,最大,40,6934,6133,179.07,加蛋上限,-,+1400,+1280,+33.32,限界値,40,8334,7413,212.39,三圍總合,15959.39,,,,
414 ,吟遊詩人迪爾‧洛緹 ,♣90,木,★★★★★,,炮擊型,聖騎士,無視重力,初期,1,6471,5236,170.50,最大,70,12133,10733,209.20,加蛋上限,-,+2460,+2240,+39.10,限界値,70,14593,12973,248.30,三圍總合,27814.30,,,,
415 ,洛傑 ,♣90,光,★★★★★,,平衡型,聖騎士,對幻獸族傷害提升L,初期,1,6730,7887,176.10,最大,70,12620,16168,216.10,加蛋上限,-,+2460,+1960,+48.96,限界値,70,15080,18128,265.06,三圍總合,33473.06,,,,
416 ,勇者 洛傑,♣極,光,★★★★★★,,平衡型,聖騎士,對幻獸族傷害提升L,初期,1,11540,14146,240.00,最大,99,19961,25696,246.30,加蛋上限,-,+3900,+4310,+48.96,限界値,99,23861,30006,295.26,三圍總合,54162.26,,,,
417 ,艾芭 ,♣72,闇,★★★★,,速度型,聖騎士,飛行/破盾,初期,1,3533,4033,254.97,最大,40,6624,8277,330.37,加蛋上限,-,+1400,+1280,+33.32,限界値,40,8024,9557,363.69,三圍總合,17944.69,,,,
418 ,魔女娘 艾芭,♣90,闇,★★★★★,,速度型,聖騎士,飛行/破盾,初期,1,6182,4944,314.63,最大,70,11591,10145,386.07,加蛋上限,-,+2460,+2240,+39.10,限界値,70,14051,12385,425.17,三圍總合,26861.17,,,,
419 ,巴庫連 ,♣72,火,★★★★,,平衡型,魔族,對妖精族傷害提升,初期,1,3240,5540,154.00,最大,40,6264,9424,241.10,加蛋上限,-,+1400,+1280,+33.32,限界値,40,7664,10704,274.42,三圍總合,18642.42,,,,火熊！巴庫連之理想鄉,
420 ,熊掌魔王 巴庫連,♣90,火,★★★★★,,平衡型,魔族,對妖精族傷害提升,初期,1,5940,8085,227.87,最大,70,10854,16574,279.67,加蛋上限,-,+2460,+2240,+39.10,限界値,70,13314,18814,318.77,三圍總合,32446.77,,,,
421 ,多加菲爾 ,♣72,水,★★★★,,力量型,幻獸族,對魔族傷害提升,初期,1,4750,6160,79.27,最大,40,8950,12628,102.60,加蛋上限,-,+1400,+1280,+33.32,限界値,40,10350,13908,135.92,三圍總合,24393.92,,,,水象！多加菲爾的帝國,
422 ,象徵魔王 多加菲爾,♣90,水,★★★★★,,力量型,幻獸族,對魔族傷害提升,初期,1,8375,10780,97.77,最大,70,15331,22351,113.23,加蛋上限,-,+2460,+2240,+39.10,限界値,70,17791,24591,152.33,三圍總合,42534.33,,,,
423 ,戈切斯 ,♣90,木,★★★★★,,平衡型,幻獸族,對亞人族傷害提升L,初期,1,7067,7887,166.33,最大,70,13251,16168,204.07,加蛋上限,-,+2460,+1960,+48.96,限界値,70,15711,18128,253.03,三圍總合,34092.03,,,,木獅子！戈切斯的王國,
424 ,大獅魔王 戈切斯	,♣極,木,★★★★★★,,平衡型,幻獸族,對亞人族傷害提升L,初期,1,12117,14146,226.67,最大,99,20959,25696,232.60,加蛋上限,-,+3900,+4310,+48.96,限界値,99,24859,30006,281.56,三圍總合,55146.56,,,,
425 ,亞巴涅傑 ,♣72,光,★★★★,,速度型,魔族,飛行/無視重力,初期,1,3494,3243,218.97,最大,40,6551,6648,283.63,加蛋上限,-,+1400,+1280,+33.32,限界値,40,7951,7928,316.95,三圍總合,16195.95,,,,光雀! 亞巴涅傑的理想鄉,
426 ,金雀魔王 亞巴涅傑,♣90,光,★★★★★,,速度型,魔族,飛行/無視重力,初期,1,6115,5676,270.07,最大,70,11465,11634,331.33,加蛋上限,-,+2460,+2240,+39.10,限界値,70,13925,13874,370.43,三圍總合,28169.43,,,,
427 ,比傑拉 ,♣90,闇,★★★★★,,平衡型,幻獸族,防傷害牆壁,初期,1,6595,7744,183.93,最大,70,12367,15874,225.70,加蛋上限,-,+2460,+1960,+48.96,限界値,70,14827,17834,274.66,三圍總合,32935.66,,,,闇狼！比傑拉的牢獄,
428 ,獄狼魔王 比傑拉,♣極,闇,★★★★★★,,平衡型,幻獸族,防傷害牆壁,初期,1,11309,13889,250.67,最大,99,19562,25229,257.23,加蛋上限,-,+3900,+4310,+48.96,限界値,99,23462,29539,306.19,三圍總合,53307.19,,,,
429 ,爆速滿經龜 ,♣90,水,★★★★★,,速度型,妖精族,合成時經驗值跟速度提升,初期,1,999,999,33.30,最大,1,999,999,33.30,加蛋上限,-,+0,+0,+0.00,限界値,1,999,999,33.30,三圍總合,2031.30,,,,
430 ,棒棒糖 ,♣72,火,★★★★,,速度型,亞人族,無視重力,初期,1,3686,3647,246.03,最大,40,6911,7484,318.77,加蛋上限,-,+1400,+1450,+63.75,限界値,40,8311,8934,382.52,三圍總合,17627.52,,,,
431 ,兔姬棒棒糖 ,♣90,火,★★★★★,,速度型,亞人族,無視重力,初期,1,6451,4471,303.60,最大,70,12095,9175,372.50,加蛋上限,-,+3900,+1300,+29.07,限界値,70,15995,10475,401.57,三圍總合,26871.57,,,,
432 ,超武者 林‧茲,♣極,火,★★★★★★,,力量型,聖騎士,對幻獸族傷害提升L,初期,1,8934,21506,171.30,最大,99,15446,31243,195.97,加蛋上限,-,+4200,+6150,+39.10,限界値,99,19646,37393,235.07,三圍總合,57274.07,,,,
433 ,超勇者 洛傑,♣極,光,★★★★★★,,平衡型,聖騎士,無視黑洞,初期,1,12463,13156,249.60,最大,99,21558,23897,256.13,加蛋上限,-,+4200,+4675,+51.85,限界値,99,25758,28572,307.98,三圍總合,54637.98,,,,
434 ,大斧魔王 巴庫連	,♣90,火,★★★★★,,平衡型,魔族,對妖精族傷害提升,初期,1,7187,7357,207.37,最大,70,13133,15082,254.50,加蛋上限,-,+2760,+2925,+51.00,限界値,70,15893,18007,305.50,三圍總合,34205.50,,,,
435 ,麒麟AS ,♣72,木,★★★★,,力量型,龍族,對魔王族傷害提升,初期,1,4104,5051,106.73,最大,40,7732,10354,138.17,加蛋上限,-,+1400,+2000,+27.20,限界値,40,9132,12354,165.37,三圍總合,21651.37,,,,
436 ,聖龍王 麒麟AS,♣90,木,★★★★★,,力量型,龍族,對魔王族傷害提升,初期,1,7236,8840,131.63,最大,70,13246,18327,152.47,加蛋上限,-,+2460,+3575,+30.60,限界値,70,15706,21902,183.07,三圍總合,37791.07,,,,
437 ,炎之巨人 沃加,♣90,火,★★★★★,,炮擊型,妖精族,無視黑洞,初期,1,6394,6453,225.04,最大,70,11989,13228,276.13,加蛋上限,-,+2460,+2575,+55.25,限界値,70,14449,15803,331.38,三圍總合,30583.38,,,,
438 ,炎之巨神兵 沃加	,♣極,火,★★★★★★,,炮擊型,妖精族,無視黑洞,初期,1,10963,11574,306.67,最大,99,18962,21024,314.70,加蛋上限,-,+3900,+4100,+63.75,限界値,99,22862,25124,378.45,三圍總合,48364.45,,,,
439 ,水精靈 忒琪菈,♣90,水,★★★★★,,平衡型,妖精族,無視重力,初期,1,6528,9178,146.77,最大,70,12242,18813,180.07,加蛋上限,-,+2460,+3650,+35.70,限界値,70,14702,22463,215.77,三圍總合,37380.77,,,,
440 ,水精靈仙女 忒琪菈,♣極,水,★★★★★★,,平衡型,妖精族,無視重力,初期,1,11194,16461,200.00,最大,99,19361,29901,205.23,加蛋上限,-,+3900,+5850,+41.65,限界値,99,23261,35751,246.88,三圍總合,59258.88,,,,
441 ,翠耀女神 忒琪菈,♣極,水,★★★★★★,,平衡型,妖精族,無視重力,初期,1,11306,14815,220.00,最大,99,19555,26911,225.77,加蛋上限,-,+4200,+5250,+45.90,限界値,99,23755,32161,271.67,三圍總合,56187.67,,,,
442 ,妖精王子 基姆雷特,♣90,木,★★★★★,,速度型,妖精族,防傷害牆壁,初期,1,4724,7068,273.23,最大,70,8857,12185,335.23,加蛋上限,-,+2460,+2375,+67.15,限界値,70,11317,14560,402.38,三圍總合,26279.38,,,,
443 ,妖精王 基姆雷特,♣極,木,★★★★★★,,速度型,妖精族,飛行/防傷害牆壁,初期,1,8035,11771,235.37,最大,99,13888,22071,371.80,加蛋上限,-,+3900,+4300,+74.80,限界値,99,17788,26371,446.60,三圍總合,44605.60,,,,
444 ,妖精皇 闇黑基姆雷特,♣極,木,★★★★★★,,速度型,妖精族,飛行/防傷害牆壁,初期,1,8115,10888,349.77,最大,99,14027,20415,399.70,加蛋上限,-,+4200,+3975,+80.75,限界値,99,18227,24390,480.45,三圍總合,43097.45,,,,
445 ,巴卡迪 ,♣72,光,★★★★,,平衡型,幻獸族,破盾,初期,1,3240,4963,170.13,最大,40,6264,8437,266.33,加蛋上限,-,+1400,+1650,+52.70,限界値,40,7664,10087,319.03,三圍總合,18070.03,,,,
446 ,光獸兵器 巴卡迪,♣90,光,★★★★★,,平衡型,幻獸族,破盾,初期,1,5940,7238,251.73,最大,70,10854,14837,308.93,加蛋上限,-,+2460,+2875,+62.05,限界値,70,13314,17712,370.98,三圍總合,31396.98,,,,
447 ,史匹札 ,♣72,闇,★★★★,,平衡型,幻獸族,對獸族傷害提升,初期,1,4032,4013,164.27,最大,400,7795,6821,257.13,加蛋上限,-,+1400,+1325,+51.00,限界値,400,9195,8146,308.13,三圍總合,17649.13,,,,
448 ,八蛇神 史匹札,♣90,闇,★★★★★,,平衡型,幻獸族,對獸族傷害提升,初期,1,7392,5852,243.03,最大,70,13507,11996,298.27,加蛋上限,-,+2460,+2325,+59.50,限界値,70,15967,14321,357.77,三圍總合,30645.77,,,,
449 ,暗黑蛇神 史匹札,♣90,闇,★★★★★,,平衡型,幻獸族,對獸族傷害提升,初期,1,7466,18004,245.47,最大,70,13642,12116,301.27,加蛋上限,-,+2760,+2350,+60.35,限界値,70,16402,14466,361.62,三圍總合,31229.62,,,,
450 ,帕窩塔斯X ,♣90,火,★★★★★,,平衡型,妖精族,合成時攻擊力特大提升,初期,1,999,999,33.30,最大,1,999,999,33.30,加蛋上限,-,+0,+210,+0.00,限界値,1,999,1209,33.30,三圍總合,2241.30,,,,
451 ,史碧塔斯X ,♣90,水,★★★★★,,平衡型,妖精族,合成時速度特大提升,初期,1,999,999,33.30,最大,1,999,999,33.30,加蛋上限,-,+0,+0,+5.78,限界値,1,999,999,39.08,三圍總合,2037.08,,,,
452 ,希特波塔斯X ,♣90,木,★★★★★,,平衡型,妖精族,合成時HP特大提升,初期,1,999,999,33.30,最大,1,999,999,33.30,加蛋上限,-,+390,+0,+0.00,限界値,1,1389,999,33.30,三圍總合,2421.30,,,,
453 ,月海戰士 奧米勒吉,♣90,木,★★★★★,,平衡型,亞人族,對妖精族傷害提升L,初期,1,7502,6325,293.33,最大,70,14062,12966,359.93,加蛋上限,-,+2760,+2525,+72.25,限界値,70,16822,15491,432.18,三圍總合,32745.18,,,,
454 ,大荒神 建速須佐之男命,♣極,水,★★★★★★,,速度型,神,防傷害牆壁,初期,1,11887,10074,331.97,最大,99,20546,18888,379.30,加蛋上限,-,+4200,+3275,+76.50,限界値,99,24746,22163,455.80,三圍總合,47364.80,,,,
455 ,瓦爾德‧終型 ,♣極,闇,★★★★★★,,平衡型,神,飛行/無視重力,初期,1,12096,10068,244.07,最大,99,20916,18875,278.97,加蛋上限,-,+4200,+3175,+56.10,限界値,99,25116,22050,335.07,三圍總合,47501.07,,,,
456 ,超翡翠巨龍 ,♣極,光,★★★★★★,,速度型,礦物族,飛行/無視黑洞,初期,1,11832,8848,330.03,最大,99,20452,16589,377.17,加蛋上限,-,+4200,+3225,+75.65,限界値,99,24652,19814,452.82,三圍總合,44918.82,,,,
457 ,電撃之玄武刺客 ,♣72,光,★★★★,,力量型,魔王,對機械族傷害提升,初期,1,3344,5729,116.23,最大,40,6300,11744,150.47,加蛋上限,-,+1400,+2275,+29.75,限界値,40,7700,14019,180.22,三圍總合,21899.22,,,,
458 ,電擊之D.T.A玄武 ,♣90,光,★★★★★,,力量型,魔王,對機械族傷害提升,初期,1,5896,10025,143.37,最大,70,10793,20786,166.07,加蛋上限,-,+2460,+4050,+33.15,限界値,70,13253,24836,199.22,三圍總合,38288.22,,,,
459 ,小紅帽 諾諾,♣90,火,★★★★★,,平衡型,亞人族,防傷害牆壁,初期,1,6395,8327,212.63,最大,70,11685,17071,261.00,加蛋上限,-,+2460,+3325,+52.70,限界値,70,14145,20396,313.70,三圍總合,34854.70,,,,
